Bin Id	Marker lineage	# genomes	# markers	# marker sets	Completeness	Contamination	Strain heterogeneity	Genome size (bp)	# ambiguous bases	# scaffolds	# contigs	N50 (scaffolds)	N50 (contigs)	Mean scaffold length (bp)	Mean contig length (bp)	Longest scaffold (bp)	Longest contig (bp)	GC	GC std (scaffolds > 1kbp)	Coding density	Translation table	# predicted genes	0	1	2	3	4	5+
B245a_520D2	Prochlorococcus (5)	18	730	228	54.98	0.00	0.00	901923	5	41	41	93304	93304	21998	21998	169930	169930	31.4	1.80	91.31	11	1037	325	405	0	0	0	0
B245a_520E22	Prochlorococcus (5)	18	730	228	59.89	0.22	0.00	1002753	0	46	46	61810	61810	21798	21798	187619	187619	31.1	2.26	91.36	11	1185	279	449	2	0	0	0
B245a_520F22	Prochlorococcus (5)	18	730	228	79.58	0.00	0.00	1255354	0	44	44	94453	94453	28530	28530	220625	220625	31.5	2.91	92.35	11	1420	121	609	0	0	0	0
B245a_520K10	Prochlorococcus (5)	18	730	228	87.88	0.69	33.33	1352328	0	33	33	276091	276091	40979	40979	402403	402403	31.6	2.15	91.49	11	1556	70	657	3	0	0	0
B245a_520M11	Prochlorococcus (5)	18	730	228	20.33	0.00	0.00	368989	0	18	18	76115	76115	20499	20499	129018	129018	31.4	1.79	89.20	11	464	589	141	0	0	0	0
B245a_521A19	Prochlorococcus (5)	18	730	228	65.90	0.04	0.00	1017037	0	48	48	56191	56191	21188	21188	154745	154745	31.1	1.72	92.13	11	1224	250	479	1	0	0	0
B245a_521B10	Prochlorococcus (5)	18	730	228	89.10	0.19	100.00	1455696	0	43	43	118958	118958	33853	33853	213362	213362	31.2	2.41	91.73	11	1701	77	651	2	0	0	0
B245a_521C8	Prochlorococcus (5)	18	730	228	50.38	0.00	0.00	773182	1	38	38	60298	60298	20346	20346	118748	118748	31.3	2.67	91.31	11	925	376	354	0	0	0	0
B245a_521K15	Prochlorococcus (5)	18	730	228	85.11	0.05	100.00	1333895	0	34	34	171978	171978	39232	39232	321423	321423	31.3	2.25	91.62	11	1584	113	616	1	0	0	0
B245a_521M10	Prochlorococcus (5)	18	730	228	58.85	0.04	100.00	1036640	1	43	43	44602	44602	24107	24107	108784	108784	30.9	3.31	90.20	11	1245	342	387	1	0	0	0
B245a_521N3	Prochlorococcus (5)	18	730	228	23.17	0.13	100.00	441771	0	44	44	22306	22306	10040	10040	77057	77057	31.4	2.65	91.57	11	521	547	181	2	0	0	0
B245a_521N5	Prochlorococcus (5)	18	730	228	36.10	0.06	0.00	646273	2	38	38	40482	40480	17007	17007	132432	132432	31.4	2.19	90.53	11	799	435	293	2	0	0	0
B245a_521O20	Prochlorococcus (5)	18	730	228	88.29	0.22	50.00	1463167	32	31	32	211521	211521	47198	45722	366802	366802	31.2	2.41	90.95	11	1730	82	646	2	0	0	0
B245a_521O23	Prochlorococcus (5)	18	730	228	50.00	0.03	100.00	761451	2	57	57	22485	22485	13358	13358	137351	137351	31.8	2.39	92.15	11	915	325	404	1	0	0	0
EQPAC1	Prochlorococcus (5)	18	730	228	100.00	0.00	0.00	1653510	1	7	7	328627	328627	236215	236215	554753	554753	30.8	1.66	90.09	11	1921	0	730	0	0	0	0
GP2	Prochlorococcus (5)	18	730	228	99.78	0.00	0.00	1622841	0	10	10	416038	416038	162284	162284	459909	459909	31.2	0.93	90.76	11	1848	1	729	0	0	0	0
HNLC1	Prochlorococcus (5)	18	730	228	95.34	0.78	60.00	1569623	3500	1	36	1569623	118040	1569623	43503	1569623	205335	29.8	0.00	86.80	11	1992	24	701	5	0	0	0
HNLC2	Prochlorococcus (5)	18	730	228	92.19	0.17	50.00	1484494	2700	1	28	1484494	118650	1484494	52921	1484494	224989	30.4	0.00	88.69	11	1763	30	696	4	0	0	0
HOT208_60m_805A16	Prochlorococcus (5)	18	730	228	52.80	0.08	50.00	877677	0	63	63	36712	36712	13931	13931	67319	67319	31.3	3.38	90.38	11	1089	376	352	2	0	0	0
HOT208_60m_808A10	Prochlorococcus (5)	18	730	228	46.82	0.15	100.00	859780	0	83	83	22167	22167	10358	10358	79713	79713	31.2	2.65	87.96	11	1078	389	340	1	0	0	0
HOT208_60m_808G21	Prochlorococcus (5)	18	730	228	72.72	0.00	0.00	1154262	2	52	52	64643	64643	22197	22197	116235	116235	31.4	2.69	91.48	11	1312	203	527	0	0	0	0
HOT208_60m_808M21	Prochlorococcus (5)	18	730	228	73.21	0.15	100.00	1294322	4	87	87	30376	30376	14877	14877	105198	105198	31.1	2.31	89.72	11	1602	197	532	1	0	0	0
HOT208_60m_810B23	Prochlorococcus (5)	18	730	228	86.42	0.12	100.00	1443321	0	72	72	58801	58801	20046	20046	168275	168275	31.1	2.66	90.45	11	1711	135	593	2	0	0	0
HOT208_60m_810P02	Prochlorococcus (5)	18	730	228	71.43	0.18	100.00	1188098	15	70	71	39002	37194	16972	16733	159345	159345	31.3	2.33	91.33	11	1407	177	551	2	0	0	0
HOT208_60m_813B04	Prochlorococcus (5)	18	730	228	59.65	0.00	0.00	1062928	9	67	67	32188	32188	15864	15864	106710	106710	31.3	2.25	90.38	11	1294	290	440	0	0	0	0
HOT208_60m_813E23	Prochlorococcus (5)	18	730	228	25.89	0.00	0.00	417691	1	51	51	11945	11945	8190	8190	35826	35826	31.7	3.50	90.28	11	505	543	187	0	0	0	0
HOT208_60m_813G15	Prochlorococcus (5)	18	730	228	80.43	0.00	0.00	1290622	3	59	59	43558	43558	21874	21874	206119	206119	31.2	2.33	90.84	11	1534	154	576	0	0	0	0
HOT208_60m_813I02	Prochlorococcus (5)	18	730	228	80.27	0.19	0.00	1351213	4	87	87	43654	43654	15531	15531	96147	96147	31.4	2.50	91.04	11	1567	136	592	2	0	0	0
HOT208_60m_813L03	Prochlorococcus (5)	18	730	228	61.42	0.00	0.00	992510	1	72	72	37175	37175	13784	13784	85705	85705	31.4	2.08	90.93	11	1169	272	458	0	0	0	0
HOT208_60m_813O04	Prochlorococcus (5)	18	730	228	42.19	0.83	72.73	820364	26	114	116	10097	10097	7196	7071	52098	52097	31.5	2.72	92.00	11	998	371	348	11	0	0	0
HOT208_60m_813O14	Prochlorococcus (5)	18	730	228	74.38	0.48	40.00	1206100	2	60	60	58628	58628	20101	20101	153005	153005	31.2	2.63	91.12	11	1434	181	544	5	0	0	0
HOT212_60m_823D04	Prochlorococcus (5)	18	730	228	18.01	0.00	0.00	283240	66	32	33	13409	13409	8851	8581	21203	21203	31.3	3.71	89.26	11	354	612	118	0	0	0	0
HOT212_60m_824C06	Prochlorococcus (5)	18	730	228	48.61	0.05	0.00	883194	8	77	77	25676	25676	11470	11469	58439	58439	31.2	2.41	89.47	11	1105	392	337	1	0	0	0
HOT212_60m_824E10	Prochlorococcus (5)	18	730	228	54.23	0.15	0.00	934852	4	79	79	21792	21792	11833	11833	49597	49597	31.2	2.19	90.35	11	1156	334	395	1	0	0	0
HOT212_60m_824O11	Prochlorococcus (5)	18	730	228	44.82	0.27	0.00	677671	10	66	66	25918	25918	10267	10267	54635	54635	32.0	2.57	92.48	11	764	390	338	2	0	0	0
HOT212_60m_826P21	Prochlorococcus (5)	18	730	228	62.97	0.64	66.67	1074492	0	91	91	19697	19697	11807	11807	89235	89235	31.4	2.20	90.49	11	1304	262	465	3	0	0	0
HOT_208_60m	Prochlorococcus (5)	18	730	228	34.31	0.09	0.00	666947	3	79	79	15678	15677	8442	8442	66388	66388	31.3	2.68	90.67	11	842	455	274	1	0	0	0
LG	Prochlorococcus (5)	18	730	228	100.00	0.00	0.00	1754063	0	14	14	326623	326623	125290	125290	353379	353379	36.4	1.72	88.89	11	1922	0	730	0	0	0	0
MED105	Prochlorococcus (5)	18	730	228	61.84	0.99	100.00	966148	6197	68	68	15766	15716	14208	14116	59619	59191	31.1	2.04	92.00	11	1128	276	439	15	0	0	0
MED4	Prochlorococcus (5)	18	730	228	100.00	0.00	0.00	1657990	0	1	1	1657990	1657990	1657990	1657990	1657990	1657990	30.8	0.00	90.14	11	1921	0	730	0	0	0	0
MED630	Prochlorococcus (5)	18	730	228	79.57	1.98	100.00	1285346	6268	63	63	23880	23742	20402	20302	60525	60276	35.3	1.71	90.21	11	1466	137	578	15	0	0	0
MIT0601	Prochlorococcus (5)	18	730	228	100.00	0.00	0.00	1707342	0	6	6	547047	547047	284557	284557	766159	766159	37.0	0.98	89.51	11	1876	0	730	0	0	0	0
MIT0602	Prochlorococcus (5)	18	730	228	99.85	0.31	50.00	1750918	0	9	9	511704	511704	194546	194546	513189	513189	36.3	1.49	89.07	11	1925	1	727	2	0	0	0
MIT0603	Prochlorococcus (5)	18	730	228	99.85	0.09	0.00	1749126	16	5	5	434668	434668	349825	349822	792996	792980	36.3	0.72	89.04	11	1920	1	728	1	0	0	0
MIT0604	Prochlorococcus (5)	18	730	228	99.85	0.00	0.00	1780061	0	1	1	1780061	1780061	1780061	1780061	1780061	1780061	31.2	0.00	89.92	11	2069	1	729	0	0	0	0
MIT0701	Prochlorococcus (5)	18	730	228	100.00	0.11	0.00	2588753	0	50	50	84703	84703	51775	51775	414082	414082	50.6	3.01	83.19	11	2704	0	729	1	0	0	0
MIT0702	Prochlorococcus (5)	18	730	228	100.00	0.11	0.00	2573588	0	55	55	76101	76101	46792	46792	345502	345502	50.6	3.10	83.23	11	2703	0	729	1	0	0	0
MIT0703	Prochlorococcus (5)	18	730	228	99.97	0.11	0.00	2566745	0	56	56	81186	81186	45834	45834	295777	295777	50.6	2.88	83.31	11	2689	1	728	1	0	0	0
MIT0801	Prochlorococcus (5)	18	730	228	99.56	0.00	0.00	1929203	0	1	1	1929203	1929203	1929203	1929203	1929203	1929203	34.9	0.00	86.93	11	2199	1	729	0	0	0	0
MIT0912	Prochlorococcus (5)	18	730	228	99.56	0.00	0.00	1898947	0	1	1	1898947	1898947	1898947	1898947	1898947	1898947	34.8	0.00	86.76	11	2155	2	728	0	0	0	0
MIT0913	Prochlorococcus (5)	18	730	228	100.00	0.00	0.00	1877877	0	1	1	1877877	1877877	1877877	1877877	1877877	1877877	34.8	0.00	87.43	11	2148	0	730	0	0	0	0
MIT0915	Prochlorococcus (5)	18	730	228	99.82	0.00	0.00	1988105	0	1	1	1988105	1988105	1988105	1988105	1988105	1988105	35.5	0.00	86.94	11	2199	2	728	0	0	0	0
MIT0917	Prochlorococcus (5)	18	730	228	100.00	0.00	0.00	1924674	0	1	1	1924674	1924674	1924674	1924674	1924674	1924674	34.6	0.00	86.65	11	2170	0	730	0	0	0	0
MIT0918	Prochlorococcus (5)	18	730	228	99.43	0.22	0.00	1789313	0	1	1	1789313	1789313	1789313	1789313	1789313	1789313	34.6	0.00	88.47	11	1947	5	724	1	0	0	0
MIT0919	Prochlorococcus (5)	18	730	228	100.00	0.00	0.00	1716770	0	1	1	1716770	1716770	1716770	1716770	1716770	1716770	37.0	0.00	89.37	11	1874	0	730	0	0	0	0
MIT1013	Prochlorococcus (5)	18	730	228	100.00	0.00	0.00	2046712	0	1	1	2046712	2046712	2046712	2046712	2046712	2046712	34.5	0.00	85.98	11	2370	0	730	0	0	0	0
MIT1205	Prochlorococcus (5)	18	730	228	99.42	0.00	0.00	2515833	17522	36	59	95658	75341	69884	42344	264868	222079	50.0	2.91	81.73	11	2621	4	726	0	0	0	0
MIT1214	Prochlorococcus (5)	18	730	228	100.00	0.00	0.00	1934849	0	1	1	1934849	1934849	1934849	1934849	1934849	1934849	34.8	0.00	86.48	11	2150	0	730	0	0	0	0
MIT1223	Prochlorococcus (5)	18	730	228	99.74	0.00	0.00	1795922	0	1	1	1795922	1795922	1795922	1795922	1795922	1795922	35.7	0.00	88.31	11	1940	2	728	0	0	0	0
MIT1227	Prochlorococcus (5)	18	730	228	99.56	3.58	94.12	2507017	0	75	75	66708	66708	33426	33426	238967	238967	50.8	4.91	83.86	11	2668	1	712	17	0	0	0
MIT1300	Prochlorococcus (5)	18	730	228	99.45	0.00	0.00	1855146	0	1	1	1855146	1855146	1855146	1855146	1855146	1855146	41.4	0.00	88.72	11	1972	3	727	0	0	0	0
MIT1303	Prochlorococcus (5)	18	730	228	99.93	0.22	0.00	2549125	0	35	35	135805	135805	72832	72832	725082	725082	50.5	5.09	83.56	11	2642	1	728	1	0	0	0
MIT1304	Prochlorococcus (5)	18	730	228	99.91	0.00	0.00	1762159	0	8	8	321738	321738	220269	220269	711392	711392	35.4	1.57	88.98	11	1905	2	728	0	0	0	0
MIT1306	Prochlorococcus (5)	18	730	228	100.00	0.22	0.00	2497208	0	10	10	486153	486153	249720	249720	772618	772618	50.5	1.94	83.80	11	2529	0	729	1	0	0	0
MIT1307	Prochlorococcus (5)	18	730	228	99.07	0.00	0.00	2032419	0	1	1	2032419	2032419	2032419	2032419	2032419	2032419	39.9	0.00	86.16	11	2145	3	727	0	0	0	0
MIT1312	Prochlorococcus (5)	18	730	228	99.56	0.33	0.00	2540661	0	33	33	263603	263603	76989	76989	408456	408456	50.5	4.56	83.76	11	2671	1	727	2	0	0	0
MIT1313	Prochlorococcus (5)	18	730	228	100.00	0.00	0.00	2585171	0	23	23	296926	296926	112398	112398	687899	687899	50.0	4.50	83.11	11	2649	0	730	0	0	0	0
MIT1314	Prochlorococcus (5)	18	730	228	100.00	0.05	0.00	1704447	0	1	1	1704447	1704447	1704447	1704447	1704447	1704447	31.2	0.00	89.65	11	1928	0	729	1	0	0	0
MIT1318	Prochlorococcus (5)	18	730	228	100.00	0.11	0.00	2580895	0	23	23	232924	232924	112212	112212	816149	816149	50.0	4.52	83.13	11	2650	0	729	1	0	0	0
MIT1320	Prochlorococcus (5)	18	730	228	99.93	0.11	100.00	2493406	0	18	18	494475	494475	138522	138522	839702	839702	50.3	1.71	83.77	11	2606	1	728	1	0	0	0
MIT1323	Prochlorococcus (5)	18	730	228	99.93	0.44	0.00	2431564	0	18	18	326490	326490	135086	135086	502848	502848	50.6	2.95	83.78	11	2521	1	726	3	0	0	0
MIT1327	Prochlorococcus (5)	18	730	228	99.56	0.33	0.00	2579618	0	23	23	328388	328388	112157	112157	715496	715496	50.3	4.38	83.94	11	2639	1	727	2	0	0	0
MIT1341	Prochlorococcus (5)	18	730	228	99.85	0.00	0.00	1937096	0	1	1	1937096	1937096	1937096	1937096	1937096	1937096	40.1	0.00	87.80	11	2035	2	728	0	0	0	0
MIT1342	Prochlorococcus (5)	18	730	228	100.00	0.11	0.00	2541084	0	20	20	391365	391365	127054	127054	800664	800664	50.3	2.94	83.14	11	2638	0	729	1	0	0	0
MIT1418	Prochlorococcus (5)	18	730	228	99.88	0.77	33.33	2582410	30793	61	100	83869	71084	42334	25516	419111	217540	50.1	3.99	81.47	11	2703	2	725	3	0	0	0
MIT9107	Prochlorococcus (5)	18	730	228	100.00	0.00	0.00	1698774	0	12	12	170362	170362	141564	141564	322433	322433	31.0	1.62	89.41	11	1947	0	730	0	0	0	0
MIT9116	Prochlorococcus (5)	18	730	228	99.56	0.51	100.00	1680089	0	18	18	117620	117620	93338	93338	250154	250154	31.0	1.51	89.56	11	1935	3	725	2	0	0	0
MIT9123	Prochlorococcus (5)	18	730	228	100.00	0.44	100.00	1696089	0	17	17	137374	137374	99769	99769	307275	307275	31.0	1.37	89.46	11	1953	0	728	2	0	0	0
MIT9201	Prochlorococcus (5)	18	730	228	100.00	0.18	100.00	1672416	0	21	21	145955	145955	79638	79638	299563	299563	31.3	1.66	90.57	11	1966	0	728	2	0	0	0
MIT9202	Prochlorococcus (5)	18	730	228	99.85	0.00	0.00	1691453	1066	1	6	1691453	1025927	1691453	281731	1691453	1025927	31.1	0.00	89.72	11	1961	1	729	0	0	0	0
MIT9211	Prochlorococcus (5)	18	730	228	100.00	0.00	0.00	1688963	100	1	2	1688963	1357840	1688963	844431	1688963	1357840	38.0	0.00	89.64	11	1854	0	730	0	0	0	0
MIT9215	Prochlorococcus (5)	18	730	228	100.00	0.00	0.00	1738790	0	1	1	1738790	1738790	1738790	1738790	1738790	1738790	31.1	0.00	89.68	11	1986	0	730	0	0	0	0
MIT9301	Prochlorococcus (5)	18	730	228	100.00	0.00	0.00	1641879	0	1	1	1641879	1641879	1641879	1641879	1641879	1641879	31.3	0.00	90.74	11	1875	0	730	0	0	0	0
MIT9302	Prochlorococcus (5)	18	730	228	100.00	0.09	100.00	1742512	0	15	15	242124	242124	116167	116167	383692	383692	31.1	1.74	89.43	11	1980	0	729	1	0	0	0
MIT9303	Prochlorococcus (5)	18	730	228	100.00	0.00	0.00	2682675	0	1	1	2682675	2682675	2682675	2682675	2682675	2682675	50.0	0.00	83.22	11	2742	0	730	0	0	0	0
MIT9311	Prochlorococcus (5)	18	730	228	100.00	0.09	100.00	1708616	0	15	15	189094	189094	113907	113907	395981	395981	31.2	1.62	90.09	11	1940	0	729	1	0	0	0
MIT9312	Prochlorococcus (5)	18	730	228	100.00	0.00	0.00	1709204	0	1	1	1709204	1709204	1709204	1709204	1709204	1709204	31.2	0.00	90.12	11	1922	0	730	0	0	0	0
MIT9313	Prochlorococcus (5)	18	730	228	99.93	0.00	0.00	2410873	1	1	1	2410873	2410872	2410873	2410872	2410873	2410872	50.7	0.00	83.29	11	2565	1	729	0	0	0	0
MIT9314	Prochlorococcus (5)	18	730	228	100.00	0.00	0.00	1689394	1	15	15	221824	221824	112626	112626	393049	393049	31.2	1.07	90.53	11	1953	0	730	0	0	0	0
MIT9321	Prochlorococcus (5)	18	730	228	100.00	0.55	75.00	1658664	0	10	10	259210	259210	165866	165866	361189	361189	31.2	1.06	90.73	11	1915	0	726	4	0	0	0
MIT9322	Prochlorococcus (5)	18	730	228	100.00	0.51	75.00	1657550	0	11	11	367597	367597	150686	150686	557610	557610	31.2	2.92	90.73	11	1913	0	726	4	0	0	0
MIT9401	Prochlorococcus (5)	18	730	228	100.00	0.58	83.33	1666808	0	17	17	110519	110519	98047	98047	474619	474619	31.2	2.71	90.69	11	1925	0	724	6	0	0	0
MIT9515	Prochlorococcus (5)	18	730	228	100.00	0.00	0.00	1704176	0	1	1	1704176	1704176	1704176	1704176	1704176	1704176	30.8	0.00	88.69	11	1901	0	730	0	0	0	0
NATL1A	Prochlorococcus (5)	18	730	228	100.00	0.00	0.00	1864731	0	1	1	1864731	1864731	1864731	1864731	1864731	1864731	35.0	0.00	86.95	11	2155	0	730	0	0	0	0
NATL2A	Prochlorococcus (5)	18	730	228	100.00	0.00	0.00	1842899	0	1	1	1842899	1842899	1842899	1842899	1842899	1842899	35.1	0.00	87.16	11	2117	0	730	0	0	0	0
PAC1	Prochlorococcus (5)	18	730	228	100.00	0.00	0.00	1838292	0	18	18	182484	182484	102127	102127	588843	588843	35.1	1.74	86.75	11	2168	0	730	0	0	0	0
REDSEA-S17_B1	Prochlorococcus (5)	18	730	228	63.38	4.96	10.81	1067499	2737	152	186	8240	7141	7023	5724	26046	26046	31.0	2.17	89.28	11	1415	281	414	34	1	0	0
REDSEA-S22_B1	Prochlorococcus (5)	18	730	228	62.03	5.71	10.00	1010391	1521	113	134	11612	10589	8941	7528	59783	59778	31.1	1.98	90.44	11	1286	313	379	30	6	2	0
REDSEA-S23_B1	Prochlorococcus (5)	18	730	228	60.71	7.99	6.10	1058971	1043	123	136	11936	9993	8609	7778	36058	36058	30.9	2.13	91.20	11	1352	284	396	34	16	0	0
REDSEA-S28_B1	Prochlorococcus (5)	18	730	228	57.16	3.93	6.67	926852	487	101	110	12827	12544	9176	8421	34844	34844	31.3	2.18	92.38	11	1157	331	373	24	2	0	0
RS01	Prochlorococcus (5)	18	730	228	100.00	0.14	0.00	1657699	100	1	1	1657699	1657599	1657699	1657599	1657699	1657599	31.4	0.00	90.95	11	1898	0	728	2	0	0	0
RS04	Prochlorococcus (5)	18	730	228	100.00	0.00	0.00	1656322	100	1	1	1656322	1656222	1656322	1656222	1656322	1656222	31.4	0.00	90.95	11	1897	0	730	0	0	0	0
RS50	Prochlorococcus (5)	18	730	228	100.00	0.00	0.00	1656133	100	1	1	1656133	1656033	1656133	1656033	1656133	1656033	31.4	0.00	90.96	11	1898	0	730	0	0	0	0
SB	Prochlorococcus (5)	18	730	228	100.00	0.00	0.00	1668514	0	3	3	1237529	1237529	556171	556171	1237529	1237529	31.5	5.39	90.87	11	1898	0	730	0	0	0	0
SP3034	Prochlorococcus (5)	18	730	228	49.35	2.78	45.00	792564	655	17	17	56418	56418	46621	46582	126453	125963	30.5	1.82	93.10	11	836	357	353	20	0	0	0
SS120	Prochlorococcus (5)	18	730	228	100.00	0.00	0.00	1751080	0	1	1	1751080	1751080	1751080	1751080	1751080	1751080	36.4	0.00	88.91	11	1908	0	730	0	0	0	0
SS2	Prochlorococcus (5)	18	730	228	99.78	0.01	100.00	1752772	0	19	19	187268	187268	92251	92251	400814	400814	36.4	1.59	88.92	11	1927	1	728	1	0	0	0
SS35	Prochlorococcus (5)	18	730	228	100.00	0.00	0.00	1751015	1	9	9	446270	446269	194557	194557	563258	563258	36.4	1.33	88.91	11	1916	0	730	0	0	0	0
SS51	Prochlorococcus (5)	18	730	228	100.00	0.00	0.00	1746977	0	12	12	232789	232789	145581	145581	468464	468464	36.4	1.61	88.86	11	1914	0	730	0	0	0	0
SS52	Prochlorococcus (5)	18	730	228	100.00	0.44	100.00	1754053	0	22	22	124224	124224	79729	79729	264302	264302	36.4	1.57	88.87	11	1931	0	729	1	0	0	0
TMED223	Prochlorococcus (5)	18	730	228	50.40	3.29	5.41	1718356	510	121	121	14739	14734	14201	14197	46044	46044	47.6	8.33	91.75	11	1857	304	389	37	0	0	0
UH18301	Prochlorococcus (5)	18	730	228	98.43	0.00	0.00	1654648	0	18	18	161809	161809	91924	91924	346194	346194	31.2	1.51	90.06	11	1991	7	723	0	0	0	0
W02	Prochlorococcus (5)	18	730	228	72.54	0.19	0.00	1220951	0	62	62	50177	50177	19692	19692	127061	127061	30.5	3.01	88.43	11	1445	175	553	2	0	0	0
W03	Prochlorococcus (5)	18	730	228	11.28	0.00	0.00	241232	0	30	30	13761	13761	8041	8041	25632	25632	30.5	3.62	88.20	11	316	603	127	0	0	0	0
W04	Prochlorococcus (5)	18	730	228	35.41	0.29	50.00	721981	0	50	50	26740	26740	14439	14439	58738	58738	29.8	3.20	86.16	11	930	494	234	2	0	0	0
W05	Prochlorococcus (5)	18	730	228	3.91	0.00	0.00	59191	0	13	13	5521	5521	4553	4553	11787	11787	29.2	4.02	81.39	11	88	714	16	0	0	0	0
W06	Prochlorococcus (5)	18	730	228	14.47	0.04	0.00	226000	1	24	24	13327	13327	9416	9416	27111	27111	31.5	1.86	88.64	11	296	632	97	1	0	0	0
W07	Prochlorococcus (5)	18	730	228	47.43	0.00	0.00	864754	0	43	43	39428	39428	20110	20110	108005	108005	30.6	2.64	89.89	11	1004	331	399	0	0	0	0
W08	Prochlorococcus (5)	18	730	228	55.73	0.00	0.00	818462	0	25	25	91651	91651	32738	32738	124095	124095	31.3	2.23	91.64	11	901	283	447	0	0	0	0
W09	Prochlorococcus (5)	18	730	228	19.44	0.19	0.00	314758	0	60	60	6252	6252	5245	5245	17912	17912	30.6	3.38	85.03	11	462	604	124	2	0	0	0
W10	Prochlorococcus (5)	18	730	228	17.79	0.00	0.00	367907	2	73	73	5652	5652	5039	5039	22676	22676	30.5	2.45	83.81	11	555	589	141	0	0	0	0
W11	Prochlorococcus (5)	18	730	228	39.49	0.23	0.00	705998	0	62	62	22639	22639	11387	11387	60189	60189	30.6	3.20	89.15	11	813	395	332	3	0	0	0
W12	Prochlorococcus (5)	18	730	228	17.31	0.00	0.00	308644	0	55	55	6829	6829	5611	5611	27866	27866	29.4	4.07	80.14	11	467	640	90	0	0	0	0
