genome_id	contig_id	start	end
AG_670_O17	AG_670_O17_c	911545	973284
AG_670_O17	AG_670_O17_c	979490	984713
AG_670_O17	AG_670_O17_c	1008162	1012025
AG_670_O19	AG_670_O19_c	681721	699249
AG_670_O19	AG_670_O19_c	912952	981174
AG_670_O19	AG_670_O19_c	1090293	1102043
AG_670_O19	AG_670_O19_c	1133919	1266247
AG_673_K21	AG_673_K21_c	323822	363625
AG_673_K21	AG_673_K21_c	688932	702453
AG_673_K21	AG_673_K21_c	804364	984558
AG_673_K21	AG_673_K21_c	1201554	1210596
AG_673_L20	AG_673_L20_c	35655	44033
AG_673_L20	AG_673_L20_c	323834	368007
AG_673_L20	AG_673_L20_c	653569	702426
AG_673_L20	AG_673_L20_c	765677	775536
AG_673_L20	AG_673_L20_c	816771	819873
AG_673_L20	AG_673_L20_c	914515	973270
AG_673_L20	AG_673_L20_c	1059939	1111023
AG_673_L20	AG_673_L20_c	1156433	1212262
AG_673_L20	AG_673_L20_c	1305682	1363209
AG_673_L23	AG_673_L23_c	55021	65141
AG_673_L23	AG_673_L23_c	320127	353093
AG_673_L23	AG_673_L23_c	816338	894234
AG_673_L23	AG_673_L23_c	915624	984752
AG_673_L23	AG_673_L23_c	1042807	1096342
AG_673_L23	AG_673_L23_c	1197481	1212604
AG_673_L23	AG_673_L23_c	1302745	1364886
AG_673_M19	AG_673_M19_c	374535	393300
AG_673_M19	AG_673_M19_c	1490067	1507112
AG_673_M19	AG_673_M19_c	651203	659722
AG_673_M19	AG_673_M19_c	790415	799615
AG_673_M19	AG_673_M19_c	828719	839541
AG_673_M19	AG_673_M19_c	925798	978653
AG_673_M19	AG_673_M19_c	984862	990079
AG_673_M19	AG_673_M19_c	1062210	1142525
AG_673_M19	AG_673_M19_c	1167497	1172926
AG_673_M19	AG_673_M19_c	1356973	1404873
AG_673_O02	AG_673_O02_c	37136	44105
AG_673_O02	AG_673_O02_c	1306570	1369326
AG_673_O02	AG_673_O02_c	323974	356753
AG_673_O02	AG_673_O02_c	620081	628377
AG_673_O02	AG_673_O02_c	653235	666765
AG_673_O02	AG_673_O02_c	804338	830979
AG_673_O02	AG_673_O02_c	914520	962822
AG_673_O02	AG_673_O02_c	1041326	1073225
AG_673_O02	AG_673_O02_c	1098304	1109991
AG_673_O02	AG_673_O02_c	1133854	1221807
AG_673_O13	AG_673_O13_c	325048	353848
AG_673_O13	AG_673_O13_c	640410	668435
AG_673_O13	AG_673_O13_c	697422	705485
AG_673_O13	AG_673_O13_c	767349	812664
AG_673_O13	AG_673_O13_c	963026	971993
AG_673_O13	AG_673_O13_c	978199	981857
AG_673_O13	AG_673_O13_c	1050494	1216239
AG_673_O13	AG_673_O13_c	1315578	1349877
AG_673_P17	AG_673_P17_c	324092	433859
AG_673_P17	AG_673_P17_c	620054	628481
AG_673_P17	AG_673_P17_c	636687	683382
AG_673_P17	AG_673_P17_c	914523	984768
AG_673_P17	AG_673_P17_c	1066809	1116754
AG_673_P17	AG_673_P17_c	1255990	1264021
AG_673_P17	AG_673_P17_c	1306849	1322233
AG_676_J23	AG_676_J23_c	37111	46258
AG_676_J23	AG_676_J23_c	324602	368158
AG_676_J23	AG_676_J23_c	618859	627156
AG_676_J23	AG_676_J23_c	652277	697323
AG_676_J23	AG_676_J23_c	1059697	1127259
AG_676_J23	AG_676_J23_c	1142437	1209429
AG_676_L21	AG_676_L21_c	37148	46316
AG_676_L21	AG_676_L21_c	1153232	1221585
AG_676_L21	AG_676_L21_c	1306452	1351757
AG_676_L21	AG_676_L21_c	323826	368191
AG_676_L21	AG_676_L21_c	618086	637801
AG_676_L21	AG_676_L21_c	661451	701528
AG_676_L21	AG_676_L21_c	763558	782769
AG_676_L21	AG_676_L21_c	804897	840934
AG_676_L21	AG_676_L21_c	912678	978114
AG_676_L21	AG_676_L21_c	1050515	1088724
AG_676_L21	AG_676_L21_c	1113894	1132108
AG_676_M04	AG_676_M04_c	29121	41747
AG_676_M04	AG_676_M04_c	979630	993399
AG_676_M04	AG_676_M04_c	1045904	1099963
AG_676_M04	AG_676_M04_c	1158187	1216172
AG_676_M04	AG_676_M04_c	1304708	1371721
AG_676_M04	AG_676_M04_c	123180	132209
AG_676_M04	AG_676_M04_c	323826	368186
AG_676_M04	AG_676_M04_c	621512	629226
AG_676_M04	AG_676_M04_c	656205	667868
AG_676_M04	AG_676_M04_c	673193	686875
AG_676_M04	AG_676_M04_c	756994	775991
AG_676_M04	AG_676_M04_c	804368	815512
AG_676_M04	AG_676_M04_c	920589	973443
AG_676_M23	AG_676_M23_c	323821	328089
AG_676_M23	AG_676_M23_c	354575	468105
AG_676_M23	AG_676_M23_c	763976	777723
AG_676_M23	AG_676_M23_c	805822	837688
AG_676_M23	AG_676_M23_c	1060082	1081409
AG_676_M23	AG_676_M23_c	1145205	1171810
AG_676_O21	AG_676_O21_c	37071	42305
AG_676_O21	AG_676_O21_c	1149138	1216024
AG_676_O21	AG_676_O21_c	1306403	1367562
AG_676_O21	AG_676_O21_c	357222	384362
AG_676_O21	AG_676_O21_c	617282	632483
AG_676_O21	AG_676_O21_c	659869	702429
AG_676_O21	AG_676_O21_c	768174	826285
AG_676_O21	AG_676_O21_c	915714	973581
AG_676_O21	AG_676_O21_c	979513	984738
AG_676_O21	AG_676_O21_c	1052644	1087807
AG_676_O21	AG_676_O21_c	1112590	1125440
AG_676_P03	AG_676_P03_c	323822	351176
AG_676_P03	AG_676_P03_c	606357	628378
AG_676_P03	AG_676_P03_c	653133	777974
AG_676_P03	AG_676_P03_c	810372	823047
AG_676_P03	AG_676_P03_c	915627	973394
AG_676_P03	AG_676_P03_c	1072317	1086754
AG_676_P03	AG_676_P03_c	1111910	1119587
AG_676_P03	AG_676_P03_c	1313431	1367517
AG_676_P15_1	AG_676_P15_1_c	323824	370878
AG_676_P15_1	AG_676_P15_1_c	1305397	1353339
AG_676_P15_1	AG_676_P15_1_c	620094	629401
AG_676_P15_1	AG_676_P15_1_c	688767	719990
AG_676_P15_1	AG_676_P15_1_c	766221	815629
AG_676_P15_1	AG_676_P15_1_c	914523	970198
AG_676_P15_1	AG_676_P15_1_c	976862	981612
AG_676_P15_1	AG_676_P15_1_c	1056951	1095911
AG_676_P15_1	AG_676_P15_1_c	1121435	1139221
AG_676_P15_1	AG_676_P15_1_c	1155148	1188907
AG_676_P23	AG_676_P23_c	324092	368477
AG_676_P23	AG_676_P23_c	647942	704653
AG_676_P23	AG_676_P23_c	746474	826266
AG_676_P23	AG_676_P23_c	914518	971248
AG_676_P23	AG_676_P23_c	1042074	1138915
AG_676_P23	AG_676_P23_c	1305746	1367531
AG_679_K21	AG_679_K21_c	323823	342105
AG_679_K21	AG_679_K21_c	626378	688754
AG_679_K21	AG_679_K21_c	763288	818560
AG_679_K21	AG_679_K21_c	914515	984738
AG_679_K21	AG_679_K21_c	1060088	1095781
AG_679_K21	AG_679_K21_c	1157312	1170499
AG_679_K21	AG_679_K21_c	1311035	1367405
AG_679_M10	AG_679_M10_c	334131	369663
AG_679_M10	AG_679_M10_c	628573	702441
AG_679_M10	AG_679_M10_c	804313	815632
AG_679_M10	AG_679_M10_c	889811	973307
AG_679_M10	AG_679_M10_c	979512	984735
AG_679_M10	AG_679_M10_c	1301268	1369384
AG_679_M23	AG_679_M23_c	35624	47715
AG_679_M23	AG_679_M23_c	1115780	1135378
AG_679_M23	AG_679_M23_c	1156447	1204728
AG_679_M23	AG_679_M23_c	1296262	1367474
AG_679_M23	AG_679_M23_c	337089	372273
AG_679_M23	AG_679_M23_c	623750	632038
AG_679_M23	AG_679_M23_c	656900	700048
AG_679_M23	AG_679_M23_c	762333	775594
AG_679_M23	AG_679_M23_c	804346	826041
AG_679_M23	AG_679_M23_c	914193	971438
AG_679_M23	AG_679_M23_c	977628	982840
AG_679_M23	AG_679_M23_c	1058194	1090496
AG_679_N02	AG_679_N02_c	36674	45578
AG_679_N02	AG_679_N02_c	1176322	1196658
AG_679_N02	AG_679_N02_c	1304901	1372270
AG_679_N02	AG_679_N02_c	336485	362315
AG_679_N02	AG_679_N02_c	373087	396296
AG_679_N02	AG_679_N02_c	620090	702019
AG_679_N02	AG_679_N02_c	763360	774711
AG_679_N02	AG_679_N02_c	802880	826173
AG_679_N02	AG_679_N02_c	896438	974251
AG_679_N02	AG_679_N02_c	980451	985677
AG_679_N02	AG_679_N02_c	1043007	1096428
AG_679_N20	AG_679_N20_c	34916	42259
AG_679_N20	AG_679_N20_c	1112580	1129143
AG_679_N20	AG_679_N20_c	1163691	1182744
AG_679_N20	AG_679_N20_c	1305458	1367503
AG_679_N20	AG_679_N20_c	1463452	1469342
AG_679_N20	AG_679_N20_c	324333	374208
AG_679_N20	AG_679_N20_c	621954	630244
AG_679_N20	AG_679_N20_c	655549	709363
AG_679_N20	AG_679_N20_c	764550	775600
AG_679_N20	AG_679_N20_c	804367	826290
AG_679_N20	AG_679_N20_c	914515	973577
AG_679_N20	AG_679_N20_c	980110	985333
AG_679_N20	AG_679_N20_c	1060093	1087905
AG_679_N22	AG_679_N22_c	623868	632156
AG_679_N22	AG_679_N22_c	694131	710773
AG_679_N22	AG_679_N22_c	762769	776246
AG_679_N22	AG_679_N22_c	804358	826281
AG_679_N22	AG_679_N22_c	914505	969166
AG_679_N22	AG_679_N22_c	1060022	1086939
AG_679_N22	AG_679_N22_c	1112120	1120896
AG_679_N22	AG_679_N22_c	1153456	1211863
AG_679_N22	AG_679_N22_c	1306399	1361883
AG_679_O20	AG_679_O20_c	324091	351401
AG_679_O20	AG_679_O20_c	754076	776708
AG_679_O20	AG_679_O20_c	915619	973935
AG_679_O20	AG_679_O20_c	980144	985366
AG_679_O20	AG_679_O20_c	1060100	1069001
AG_679_O20	AG_679_O20_c	1107569	1216284
AG_679_O20	AG_679_O20_c	1306233	1345644
AG_679_P15	AG_679_P15_c	650570	662613
AG_679_P15	AG_679_P15_c	700139	707153
AG_679_P15	AG_679_P15_c	776018	836135
AG_679_P15	AG_679_P15_c	976258	981462
AG_679_P15	AG_679_P15_c	1062553	1179258
AG_679_P15	AG_679_P15_c	1228000	1261439
AG_679_P15	AG_679_P15_c	1377514	1404967
AG_679_P16	AG_679_P16_c	620088	826276
AG_679_P16	AG_679_P16_c	934123	973391
AG_679_P16	AG_679_P16_c	1057809	1087566
AG_679_P16	AG_679_P16_c	1305427	1367507
AG_683_K15	AG_683_K15_c	122975	126101
AG_683_K15	AG_683_K15_c	324152	496346
AG_683_K15	AG_683_K15_c	797544	975884
AG_683_K15	AG_683_K15_c	1053936	1102241
AG_683_K15	AG_683_K15_c	1131263	1136488
AG_683_K15	AG_683_K15_c	1164160	1215939
AG_683_K15	AG_683_K15_c	1305460	1380108
AG_683_N17	AG_683_N17_c	107003	109294
AG_683_N17	AG_683_N17_c	123577	125868
AG_683_N17	AG_683_N17_c	333294	396417
AG_683_N17	AG_683_N17_c	693477	704188
AG_683_N17	AG_683_N17_c	765669	775076
AG_683_N17	AG_683_N17_c	946941	960063
AG_683_N17	AG_683_N17_c	1077849	1087840
AG_683_N17	AG_683_N17_c	1142023	1186222
AG_683_N17	AG_683_N17_c	1298483	1459559
AG_683_O15	AG_683_O15_c	37407	44523
AG_683_O15	AG_683_O15_c	1143640	1198864
AG_683_O15	AG_683_O15_c	1305390	1343534
AG_683_O15	AG_683_O15_c	1518459	1521291
AG_683_O15	AG_683_O15_c	116869	128367
AG_683_O15	AG_683_O15_c	297700	309822
AG_683_O15	AG_683_O15_c	332255	396290
AG_683_O15	AG_683_O15_c	619132	633084
AG_683_O15	AG_683_O15_c	700914	858670
AG_683_O15	AG_683_O15_c	914581	972970
AG_683_O15	AG_683_O15_c	979508	984735
AG_683_O15	AG_683_O15_c	1084509	1087847
AG_683_O20	AG_683_O20_c	853581	1069614
AG_683_O20	AG_683_O20_c	1104548	1196722
AG_683_O20	AG_683_O20_c	1305273	1311454
AG_683_O20	AG_683_O20_c	1517124	1522594
AG_686_J21	AG_686_J21_c	37183	44375
AG_686_J21	AG_686_J21_c	1136961	1217023
AG_686_J21	AG_686_J21_c	1305585	1370802
AG_686_J21	AG_686_J21_c	129737	132863
AG_686_J21	AG_686_J21_c	332934	371923
AG_686_J21	AG_686_J21_c	620861	629310
AG_686_J21	AG_686_J21_c	654008	702440
AG_686_J21	AG_686_J21_c	804351	819757
AG_686_J21	AG_686_J21_c	914493	973006
AG_686_J21	AG_686_J21_c	979543	984759
AG_686_J21	AG_686_J21_c	1064378	1090111
AG_686_L16	AG_686_L16_c	330273	352106
AG_686_L16	AG_686_L16_c	662187	861668
AG_686_M10	AG_686_M10_c	37478	51104
AG_686_M10	AG_686_M10_c	1152138	1215346
AG_686_M10	AG_686_M10_c	1306402	1366960
AG_686_M10	AG_686_M10_c	1446342	1452385
AG_686_M10	AG_686_M10_c	123190	126175
AG_686_M10	AG_686_M10_c	356707	362631
AG_686_M10	AG_686_M10_c	611600	616161
AG_686_M10	AG_686_M10_c	661704	702474
AG_686_M10	AG_686_M10_c	767685	772018
AG_686_M10	AG_686_M10_c	804366	825844
AG_686_M10	AG_686_M10_c	914522	972811
AG_686_M10	AG_686_M10_c	1050717	1087841
AG_686_O05	AG_686_O05_c	323800	329307
AG_686_O05	AG_686_O05_c	1309369	1360533
AG_686_O05	AG_686_O05_c	334111	368155
AG_686_O05	AG_686_O05_c	620094	631619
AG_686_O05	AG_686_O05_c	656607	676869
AG_686_O05	AG_686_O05_c	925629	973699
AG_686_O05	AG_686_O05_c	980231	985441
AG_686_O05	AG_686_O05_c	1060081	1083120
AG_686_O05	AG_686_O05_c	1181492	1211756
AG_686_O05	AG_686_O05_c	1237876	1243087
AG_686_P08	AG_686_P08_c	323817	368207
AG_686_P08	AG_686_P08_c	620091	624642
AG_686_P08	AG_686_P08_c	653110	702480
AG_686_P08	AG_686_P08_c	808555	825348
AG_686_P08	AG_686_P08_c	954531	984741
AG_686_P08	AG_686_P08_c	1060080	1087218
AG_686_P08	AG_686_P08_c	1306594	1350883
AG_686_P16	AG_686_P16_c	33145	40174
AG_686_P16	AG_686_P16_c	121843	126972
AG_686_P16	AG_686_P16_c	335919	368204
AG_686_P16	AG_686_P16_c	666018	702441
AG_686_P16	AG_686_P16_c	765678	775688
AG_686_P16	AG_686_P16_c	804351	837333
AG_686_P16	AG_686_P16_c	945546	1192186
AG_686_P16	AG_686_P16_c	1324530	1367054
AG_686_P21	AG_686_P21_c	42456	49243
AG_686_P21	AG_686_P21_c	225780	236181
AG_686_P21	AG_686_P21_c	844425	972634
AG_686_P21	AG_686_P21_c	1153670	1161709
AG_686_P21	AG_686_P21_c	1328781	1333362
EQPAC1	EQPAC1_c	324011	368141
EQPAC1	EQPAC1_c	1306421	1367066
EQPAC1	EQPAC1_c	620007	628294
EQPAC1	EQPAC1_c	653156	702361
EQPAC1	EQPAC1_c	762683	774491
EQPAC1	EQPAC1_c	804400	826315
EQPAC1	EQPAC1_c	914549	973394
EQPAC1	EQPAC1_c	979511	984734
EQPAC1	EQPAC1_c	1060081	1087936
EQPAC1	EQPAC1_c	1152146	1214874
MED4	MED4_1	323821	368220
MED4	MED4_1	1306399	1367064
MED4	MED4_1	620091	628378
MED4	MED4_1	653240	702447
MED4	MED4_1	762769	774459
MED4	MED4_1	804368	826283
MED4	MED4_1	914516	973394
MED4	MED4_1	979511	984734
MED4	MED4_1	1060080	1087933
MED4	MED4_1	1152143	1214874
MIT9515	MIT9515_1	36830	47834
MIT9515	MIT9515_1	1201440	1261439
MIT9515	MIT9515_1	1351609	1404916
MIT9515	MIT9515_1	132892	139577
MIT9515	MIT9515_1	343446	399998
MIT9515	MIT9515_1	651142	662614
MIT9515	MIT9515_1	687335	702745
MIT9515	MIT9515_1	765586	793812
MIT9515	MIT9515_1	824680	836138
MIT9515	MIT9515_1	930543	978647
MIT9515	MIT9515_1	1062540	1141879
AG_335_J02	AG_335_J02_c	860232	882873
AG_335_J02	AG_335_J02_c	1073749	1105687
AG_335_J02	AG_335_J02_c	1130592	1218917
AG_347_B08	AG_347_B08_c	332947	338016
AG_347_B08	AG_347_B08_c	863190	882872
AG_347_B08	AG_347_B08_c	915646	950655
AG_347_B08	AG_347_B08_c	956864	961756
AG_347_B08	AG_347_B08_c	1039260	1070091
AG_347_B08	AG_347_B08_c	1131311	1138417
AG_347_B08	AG_347_B08_c	1165914	1210528
AG_347_B08	AG_347_B08_c	1225708	1235144
AG_347_B08	AG_347_B08_c	1311502	1358344
AG_347_B23	AG_347_B23_c	333437	338214
AG_347_B23	AG_347_B23_c	1318499	1353525
AG_347_B23	AG_347_B23_c	344849	355708
AG_347_B23	AG_347_B23_c	604365	690551
AG_347_B23	AG_347_B23_c	752692	766750
AG_347_B23	AG_347_B23_c	863209	882901
AG_347_B23	AG_347_B23_c	911428	938746
AG_347_B23	AG_347_B23_c	1034278	1107532
AG_347_B23	AG_347_B23_c	1179609	1210369
AG_347_B23	AG_347_B23_c	1228223	1233498
AG_347_C10	AG_347_C10_c	323971	347546
AG_347_C10	AG_347_C10_c	599092	602747
AG_347_C10	AG_347_C10_c	656426	763365
AG_347_C10	AG_347_C10_c	861903	881602
AG_347_C10	AG_347_C10_c	907983	949195
AG_347_C10	AG_347_C10_c	955400	960300
AG_347_C10	AG_347_C10_c	1038789	1122413
AG_347_C10	AG_347_C10_c	1140983	1146254
AG_347_C10	AG_347_C10_c	1311447	1363358
AG_347_E03	AG_347_E03_c	332580	348473
AG_347_E03	AG_347_E03_c	606218	632207
AG_347_E03	AG_347_E03_c	665836	696545
AG_347_E03	AG_347_E03_c	750718	775448
AG_347_E03	AG_347_E03_c	863233	882865
AG_347_E03	AG_347_E03_c	939663	963106
AG_347_E03	AG_347_E03_c	1037528	1117805
AG_347_E03	AG_347_E03_c	1164535	1218243
AG_347_E03	AG_347_E03_c	1308804	1357486
AG_347_E23	AG_347_E23_c	332867	380286
AG_347_E23	AG_347_E23_c	1166066	1218751
AG_347_E23	AG_347_E23_c	1304292	1360801
AG_347_E23	AG_347_E23_c	630218	633337
AG_347_E23	AG_347_E23_c	658156	689798
AG_347_E23	AG_347_E23_c	757798	775427
AG_347_E23	AG_347_E23_c	868717	882636
AG_347_E23	AG_347_E23_c	910959	949519
AG_347_E23	AG_347_E23_c	955725	960624
AG_347_E23	AG_347_E23_c	1039131	1106787
AG_347_E23	AG_347_E23_c	1131462	1146416
AG_347_G18	AG_347_G18_c	324146	346715
AG_347_G18	AG_347_G18_c	626042	688560
AG_347_G18	AG_347_G18_c	756530	774145
AG_347_G18	AG_347_G18_c	861896	881586
AG_347_G18	AG_347_G18_c	909888	949085
AG_347_G18	AG_347_G18_c	1039571	1094760
AG_347_G18	AG_347_G18_c	1119597	1131816
AG_347_G18	AG_347_G18_c	1152904	1238546
AG_347_G18	AG_347_G18_c	1320435	1372576
AG_347_G20	AG_347_G20_c	25158	37440
AG_347_G20	AG_347_G20_c	1173187	1219135
AG_347_G20	AG_347_G20_c	1310834	1371768
AG_347_G20	AG_347_G20_c	52730	62394
AG_347_G20	AG_347_G20_c	323676	349161
AG_347_G20	AG_347_G20_c	598732	620522
AG_347_G20	AG_347_G20_c	645484	688367
AG_347_G20	AG_347_G20_c	750985	792660
AG_347_G20	AG_347_G20_c	857767	938274
AG_347_G20	AG_347_G20_c	1039580	1120505
AG_347_G20	AG_347_G20_c	1136657	1151430
AG_347_G22	AG_347_G22_c	36480	41305
AG_347_G22	AG_347_G22_c	1120511	1217260
AG_347_G22	AG_347_G22_c	1317059	1353467
AG_347_G22	AG_347_G22_c	344708	354927
AG_347_G22	AG_347_G22_c	606899	617890
AG_347_G22	AG_347_G22_c	642714	669642
AG_347_G22	AG_347_G22_c	750739	775453
AG_347_G22	AG_347_G22_c	863226	882815
AG_347_G22	AG_347_G22_c	932453	950409
AG_347_G22	AG_347_G22_c	956589	961491
AG_347_G22	AG_347_G22_c	1040938	1102543
AG_347_I04	AG_347_I04_c	345345	374985
AG_347_I04	AG_347_I04_c	658125	689683
AG_347_I04	AG_347_I04_c	863228	882861
AG_347_I04	AG_347_I04_c	911175	975154
AG_347_I04	AG_347_I04_c	1039485	1106810
AG_347_I04	AG_347_I04_c	1131495	1152177
AG_347_I04	AG_347_I04_c	1183552	1206736
AG_347_I04	AG_347_I04_c	1300572	1351285
AG_347_I06	AG_347_I06_c	332676	338385
AG_347_I06	AG_347_I06_c	1300501	1353090
AG_347_I06	AG_347_I06_c	342970	376962
AG_347_I06	AG_347_I06_c	657821	689326
AG_347_I06	AG_347_I06_c	751631	776342
AG_347_I06	AG_347_I06_c	864091	883750
AG_347_I06	AG_347_I06_c	912065	961517
AG_347_I06	AG_347_I06_c	1068242	1100591
AG_347_I06	AG_347_I06_c	1125135	1139063
AG_347_I06	AG_347_I06_c	1160173	1213142
AG_347_I15	AG_347_I15_c	620426	633343
AG_347_I15	AG_347_I15_c	658241	691734
AG_347_I15	AG_347_I15_c	750701	775451
AG_347_I15	AG_347_I15_c	863182	882884
AG_347_I15	AG_347_I15_c	1040020	1117481
AG_347_I15	AG_347_I15_c	1196838	1219274
AG_347_I15	AG_347_I15_c	1321755	1353537
AG_347_I19	AG_347_I19_c	333882	355748
AG_347_I19	AG_347_I19_c	1169401	1245233
AG_347_I19	AG_347_I19_c	1342907	1380843
AG_347_I19	AG_347_I19_c	629544	634500
AG_347_I19	AG_347_I19_c	659321	689888
AG_347_I19	AG_347_I19_c	752050	776758
AG_347_I19	AG_347_I19_c	864540	884196
AG_347_I19	AG_347_I19_c	933994	951255
AG_347_I19	AG_347_I19_c	957462	962361
AG_347_I19	AG_347_I19_c	1041731	1089273
AG_347_I19	AG_347_I19_c	1113819	1127554
AG_347_I21	AG_347_I21_c	304535	310918
AG_347_I21	AG_347_I21_c	1176279	1196658
AG_347_I21	AG_347_I21_c	1289319	1301831
AG_347_I21	AG_347_I21_c	1348397	1400625
AG_347_I21	AG_347_I21_c	1491680	1499772
AG_347_I21	AG_347_I21_c	606848	632798
AG_347_I21	AG_347_I21_c	657615	688913
AG_347_I21	AG_347_I21_c	751105	775464
AG_347_I21	AG_347_I21_c	857322	883109
AG_347_I21	AG_347_I21_c	911428	950855
AG_347_I21	AG_347_I21_c	957065	961965
AG_347_I21	AG_347_I21_c	1037799	1108076
AG_347_I21	AG_347_I21_c	1133816	1144040
AG_347_I22	AG_347_I22_c	325896	348868
AG_347_I22	AG_347_I22_c	591408	603566
AG_347_I22	AG_347_I22_c	647061	649006
AG_347_I22	AG_347_I22_c	749475	774182
AG_347_I22	AG_347_I22_c	894464	959877
AG_347_I22	AG_347_I22_c	1038789	1127669
AG_347_I22	AG_347_I22_c	1312047	1367818
AG_347_I23	AG_347_I23_c	332579	390350
AG_347_I23	AG_347_I23_c	606832	612933
AG_347_I23	AG_347_I23_c	676078	689636
AG_347_I23	AG_347_I23_c	750723	775447
AG_347_I23	AG_347_I23_c	863230	882885
AG_347_I23	AG_347_I23_c	911428	950411
AG_347_I23	AG_347_I23_c	956616	961517
AG_347_I23	AG_347_I23_c	1071593	1235502
AG_347_I23	AG_347_I23_c	1305308	1363964
AG_347_J05	AG_347_J05_c	349542	355178
AG_347_J05	AG_347_J05_c	361793	364998
AG_347_J05	AG_347_J05_c	934596	983969
AG_347_J05	AG_347_J05_c	1041855	1129681
AG_347_J05	AG_347_J05_c	1154502	1167391
AG_347_J05	AG_347_J05_c	1201834	1266275
AG_347_J06	AG_347_J06_c	325899	348377
AG_347_J06	AG_347_J06_c	598785	602843
AG_347_J06	AG_347_J06_c	627661	658323
AG_347_J06	AG_347_J06_c	749472	774180
AG_347_J06	AG_347_J06_c	861931	881593
AG_347_J06	AG_347_J06_c	909885	960272
AG_347_J06	AG_347_J06_c	1038789	1115354
AG_347_J06	AG_347_J06_c	1170708	1221541
AG_347_J06	AG_347_J06_c	1321416	1354831
AG_347_J14	AG_347_J14_c	333166	382099
AG_347_J14	AG_347_J14_c	1299703	1359816
AG_347_J14	AG_347_J14_c	657781	689444
AG_347_J14	AG_347_J14_c	750750	775474
AG_347_J14	AG_347_J14_c	863222	882882
AG_347_J14	AG_347_J14_c	911201	950037
AG_347_J14	AG_347_J14_c	956251	961150
AG_347_J14	AG_347_J14_c	1040459	1120179
AG_347_J14	AG_347_J14_c	1136334	1146942
AG_347_J14	AG_347_J14_c	1167240	1210082
AG_347_J19	AG_347_J19_c	29960	63193
AG_347_J19	AG_347_J19_c	1323163	1370113
AG_347_J19	AG_347_J19_c	315033	320678
AG_347_J19	AG_347_J19_c	327333	359260
AG_347_J19	AG_347_J19_c	634887	673549
AG_347_J19	AG_347_J19_c	750815	775549
AG_347_J19	AG_347_J19_c	907337	951375
AG_347_J19	AG_347_J19_c	957590	962489
AG_347_J19	AG_347_J19_c	1041691	1106068
AG_347_J19	AG_347_J19_c	1162202	1233024
AG_347_J20	AG_347_J20_c	332561	355880
AG_347_J20	AG_347_J20_c	1170854	1216487
AG_347_J20	AG_347_J20_c	1318642	1331716
AG_347_J20	AG_347_J20_c	620043	623572
AG_347_J20	AG_347_J20_c	659836	689674
AG_347_J20	AG_347_J20_c	750720	775965
AG_347_J20	AG_347_J20_c	860333	882872
AG_347_J20	AG_347_J20_c	922595	950429
AG_347_J20	AG_347_J20_c	956616	961511
AG_347_J20	AG_347_J20_c	1040014	1107684
AG_347_J20	AG_347_J20_c	1132316	1144352
AG_347_J21	AG_347_J21_c	129162	136218
AG_347_J21	AG_347_J21_c	1309197	1343995
AG_347_J21	AG_347_J21_c	332962	338341
AG_347_J21	AG_347_J21_c	344851	354239
AG_347_J21	AG_347_J21_c	606912	621233
AG_347_J21	AG_347_J21_c	659380	689282
AG_347_J21	AG_347_J21_c	750718	778436
AG_347_J21	AG_347_J21_c	867013	886693
AG_347_J21	AG_347_J21_c	1061632	1107144
AG_347_J21	AG_347_J21_c	1165289	1218844
AG_347_J23	AG_347_J23_c	325576	330997
AG_347_J23	AG_347_J23_c	1334863	1370973
AG_347_J23	AG_347_J23_c	337711	350453
AG_347_J23	AG_347_J23_c	633126	688454
AG_347_J23	AG_347_J23_c	749475	768544
AG_347_J23	AG_347_J23_c	909906	949157
AG_347_J23	AG_347_J23_c	955371	960282
AG_347_J23	AG_347_J23_c	1044640	1096354
AG_347_J23	AG_347_J23_c	1120622	1142498
AG_347_J23	AG_347_J23_c	1160433	1235132
AG_347_K02	AG_347_K02_c	332484	338067
AG_347_K02	AG_347_K02_c	1304622	1358606
AG_347_K02	AG_347_K02_c	342975	353889
AG_347_K02	AG_347_K02_c	603146	629941
AG_347_K02	AG_347_K02_c	654757	685733
AG_347_K02	AG_347_K02_c	863198	882882
AG_347_K02	AG_347_K02_c	911426	950563
AG_347_K02	AG_347_K02_c	957073	967969
AG_347_K02	AG_347_K02_c	1054062	1122884
AG_347_K02	AG_347_K02_c	1169589	1218796
AG_347_K10	AG_347_K10_c	125261	157442
AG_347_K10	AG_347_K10_c	1165491	1218865
AG_347_K10	AG_347_K10_c	1317212	1358223
AG_347_K10	AG_347_K10_c	318534	323291
AG_347_K10	AG_347_K10_c	350032	355671
AG_347_K10	AG_347_K10_c	363694	384921
AG_347_K10	AG_347_K10_c	657303	695481
AG_347_K10	AG_347_K10_c	750789	775462
AG_347_K10	AG_347_K10_c	913397	950673
AG_347_K10	AG_347_K10_c	1088498	1106774
AG_347_K10	AG_347_K10_c	1131308	1144548
AG_347_K15	AG_347_K15_c	344970	355283
AG_347_K15	AG_347_K15_c	668785	672744
AG_347_K15	AG_347_K15_c	863161	882857
AG_347_K15	AG_347_K15_c	911411	950686
AG_347_K15	AG_347_K15_c	956900	961798
AG_347_K15	AG_347_K15_c	1040925	1121873
AG_347_K15	AG_347_K15_c	1308370	1350028
AG_347_K16	AG_347_K16_c	324775	360732
